2025-12-20 13:07:42 | INFO     | multiagent           | Logging initialized at level INFO
2025-12-20 19:38:44 | INFO     | multiagent.app       | Flask application created successfully
2025-12-20 19:38:44 | INFO     | multiagent           | ------------------------------------------------------------
2025-12-20 19:38:44 | INFO     | multiagent           | Starting Flask server on http://0.0.0.0:5000
2025-12-20 19:38:44 | INFO     | multiagent           | Debug mode: True
2025-12-20 19:38:44 | INFO     | multiagent           | ------------------------------------------------------------
2025-12-20 19:38:44 | INFO     | multiagent           | Logging initialized at level INFO
2025-12-20 19:38:44 | INFO     | multiagent           | Log files: D:\try\storage\logs\app_20251220.log
2025-12-20 19:38:44 | INFO     | multiagent           | ============================================================
2025-12-20 19:38:44 | INFO     | multiagent           | Multi-Agent Corporate System Starting
2025-12-20 19:38:44 | INFO     | multiagent           | ============================================================
2025-12-20 19:38:44 | INFO     | multiagent           | Python version: 3.13.5 (tags/v3.13.5:6cb20a2, Jun 11 2025, 16:15:46) [MSC v.1943 64 bit (AMD64)]
2025-12-20 19:38:44 | INFO     | multiagent           | Project root: D:\try
2025-12-20 19:38:44 | INFO     | multiagent           | Start time: 2025-12-20T14:08:44.924708+00:00
2025-12-20 19:38:44 | INFO     | multiagent.config    | Configuration validated successfully
2025-12-20 19:38:44 | INFO     | multiagent.config    | Environment: development
2025-12-20 19:38:44 | INFO     | multiagent.config    | Debug mode: True
2025-12-20 19:38:44 | INFO     | multiagent.startup   | Performing startup health checks...
2025-12-20 19:38:45 | INFO     | multiagent.startup   | [OK] Supabase connection successful
2025-12-20 19:38:46 | INFO     | multiagent.startup   | [OK] OpenRouter API key valid
2025-12-20 19:38:46 | INFO     | multiagent.startup   | [OK] Storage directory writable
2025-12-20 19:38:46 | INFO     | multiagent.startup   | [INFO] SMTP not configured (notifications disabled)
2025-12-20 19:38:46 | INFO     | multiagent.startup   | All startup checks passed
2025-12-20 19:38:46 | WARNING  | app                  | Initializing MockSupabaseAuth for DEV_MODE
2025-12-20 19:38:46 | INFO     | app.auth             | Mock Supabase auth client initialized (DEV MODE)
2025-12-20 19:38:46 | INFO     | app.auth             | Loaded mock DB from storage/mock_db.json
2025-12-20 19:38:46 | INFO     | orchestrator.llm_client | OpenRouter client initialized
2025-12-20 19:38:46 | INFO     | orchestrator.tools.notifier | SMTP notifier disabled (no configuration)
2025-12-20 19:38:46 | INFO     | orchestrator.config  | Loading config from: D:\try\config
2025-12-20 19:38:46 | INFO     | orchestrator.config  | Loaded agents.yaml
2025-12-20 19:38:46 | INFO     | orchestrator.config  | Loaded openrouter.yaml
2025-12-20 19:38:46 | INFO     | orchestrator.orchestrator | Orchestrator initialized
2025-12-20 19:38:46 | INFO     | app                  | Flask application initialized successfully
2025-12-20 19:38:46 | INFO     | multiagent.app       | Flask application created successfully
2025-12-20 19:38:46 | INFO     | multiagent           | ------------------------------------------------------------
2025-12-20 19:38:46 | INFO     | multiagent           | Starting Flask server on http://0.0.0.0:5000
2025-12-20 19:38:46 | INFO     | multiagent           | Debug mode: True
2025-12-20 19:38:46 | INFO     | multiagent           | ------------------------------------------------------------
2025-12-20 19:38:46 | WARNING  | werkzeug             |  * Debugger is active!
2025-12-20 19:38:59 | INFO     | multiagent           | Received SIGINT signal, initiating graceful shutdown...
2025-12-20 19:38:59 | INFO     | multiagent.cleanup   | Performing cleanup tasks...
2025-12-20 19:38:59 | INFO     | multiagent.cleanup   | Cleanup completed successfully
2025-12-20 19:38:59 | INFO     | multiagent           | Application shutdown complete
2025-12-20 19:38:59 | INFO     | multiagent.cleanup   | Performing cleanup tasks...
2025-12-20 19:38:59 | INFO     | multiagent.cleanup   | Cleanup completed successfully
2025-12-20 19:38:59 | INFO     | multiagent           | Received SIGINT signal, initiating graceful shutdown...
2025-12-20 19:38:59 | INFO     | multiagent.cleanup   | Performing cleanup tasks...
2025-12-20 19:38:59 | INFO     | multiagent.cleanup   | Cleanup completed successfully
2025-12-20 19:38:59 | INFO     | multiagent           | Application shutdown complete
2025-12-20 19:38:59 | INFO     | multiagent.cleanup   | Performing cleanup tasks...
2025-12-20 19:38:59 | INFO     | multiagent.cleanup   | Cleanup completed successfully
2025-12-20 19:39:30 | INFO     | multiagent           | Logging initialized at level INFO
2025-12-20 19:39:30 | INFO     | multiagent           | Log files: D:\try\storage\logs\app_20251220.log
2025-12-20 19:39:30 | INFO     | multiagent           | ============================================================
2025-12-20 19:39:30 | INFO     | multiagent           | Multi-Agent Corporate System Starting
2025-12-20 19:39:31 | INFO     | multiagent           | ============================================================
2025-12-20 19:39:31 | INFO     | multiagent           | Python version: 3.13.5 (tags/v3.13.5:6cb20a2, Jun 11 2025, 16:15:46) [MSC v.1943 64 bit (AMD64)]
2025-12-20 19:39:31 | INFO     | multiagent           | Project root: D:\try
2025-12-20 19:39:31 | INFO     | multiagent           | Start time: 2025-12-20T14:09:31.000389+00:00
2025-12-20 19:39:31 | INFO     | multiagent.config    | Configuration validated successfully
2025-12-20 19:39:31 | INFO     | multiagent.config    | Environment: development
2025-12-20 19:39:31 | INFO     | multiagent.config    | Debug mode: True
2025-12-20 19:39:31 | INFO     | multiagent.startup   | Performing startup health checks...
2025-12-20 19:39:31 | INFO     | multiagent.startup   | [OK] Supabase connection successful
2025-12-20 19:39:32 | INFO     | multiagent.startup   | [OK] OpenRouter API key valid
2025-12-20 19:39:32 | INFO     | multiagent.startup   | [OK] Storage directory writable
2025-12-20 19:39:32 | INFO     | multiagent.startup   | [INFO] SMTP not configured (notifications disabled)
2025-12-20 19:39:32 | INFO     | multiagent.startup   | All startup checks passed
2025-12-20 19:39:32 | WARNING  | app                  | Initializing MockSupabaseAuth for DEV_MODE
2025-12-20 19:39:32 | INFO     | app.auth             | Mock Supabase auth client initialized (DEV MODE)
2025-12-20 19:39:32 | INFO     | app.auth             | Loaded mock DB from storage/mock_db.json
2025-12-20 19:39:33 | INFO     | orchestrator.llm_client | OpenRouter client initialized
2025-12-20 19:39:33 | INFO     | orchestrator.tools.notifier | SMTP notifier disabled (no configuration)
2025-12-20 19:39:33 | INFO     | orchestrator.config  | Loading config from: D:\try\config
2025-12-20 19:39:33 | INFO     | orchestrator.config  | Loaded agents.yaml
2025-12-20 19:39:33 | INFO     | orchestrator.config  | Loaded openrouter.yaml
2025-12-20 19:39:33 | INFO     | orchestrator.orchestrator | Orchestrator initialized
2025-12-20 19:39:33 | INFO     | app                  | Flask application initialized successfully
2025-12-20 19:39:33 | INFO     | multiagent.app       | Flask application created successfully
2025-12-20 19:39:33 | INFO     | multiagent           | ------------------------------------------------------------
2025-12-20 19:39:33 | INFO     | multiagent           | Starting Flask server on http://0.0.0.0:5000
2025-12-20 19:39:33 | INFO     | multiagent           | Debug mode: True
2025-12-20 19:39:33 | INFO     | multiagent           | ------------------------------------------------------------
2025-12-20 19:39:33 | INFO     | multiagent           | Logging initialized at level INFO
2025-12-20 19:39:33 | INFO     | multiagent           | Log files: D:\try\storage\logs\app_20251220.log
2025-12-20 19:39:33 | INFO     | multiagent           | ============================================================
2025-12-20 19:39:33 | INFO     | multiagent           | Multi-Agent Corporate System Starting
2025-12-20 19:39:33 | INFO     | multiagent           | ============================================================
2025-12-20 19:39:33 | INFO     | multiagent           | Python version: 3.13.5 (tags/v3.13.5:6cb20a2, Jun 11 2025, 16:15:46) [MSC v.1943 64 bit (AMD64)]
2025-12-20 19:39:33 | INFO     | multiagent           | Project root: D:\try
2025-12-20 19:39:33 | INFO     | multiagent           | Start time: 2025-12-20T14:09:33.218392+00:00
2025-12-20 19:39:33 | INFO     | multiagent.config    | Configuration validated successfully
2025-12-20 19:39:33 | INFO     | multiagent.config    | Environment: development
2025-12-20 19:39:33 | INFO     | multiagent.config    | Debug mode: True
2025-12-20 19:39:33 | INFO     | multiagent.startup   | Performing startup health checks...
2025-12-20 19:39:33 | INFO     | multiagent.startup   | [OK] Supabase connection successful
2025-12-20 19:39:34 | INFO     | multiagent.startup   | [OK] OpenRouter API key valid
2025-12-20 19:39:34 | INFO     | multiagent.startup   | [OK] Storage directory writable
2025-12-20 19:39:34 | INFO     | multiagent.startup   | [INFO] SMTP not configured (notifications disabled)
2025-12-20 19:39:34 | INFO     | multiagent.startup   | All startup checks passed
2025-12-20 19:39:34 | WARNING  | app                  | Initializing MockSupabaseAuth for DEV_MODE
2025-12-20 19:39:34 | INFO     | app.auth             | Mock Supabase auth client initialized (DEV MODE)
2025-12-20 19:39:34 | INFO     | app.auth             | Loaded mock DB from storage/mock_db.json
2025-12-20 19:39:34 | INFO     | orchestrator.llm_client | OpenRouter client initialized
2025-12-20 19:39:34 | INFO     | orchestrator.tools.notifier | SMTP notifier disabled (no configuration)
2025-12-20 19:39:35 | INFO     | orchestrator.config  | Loading config from: D:\try\config
2025-12-20 19:39:35 | INFO     | orchestrator.config  | Loaded agents.yaml
2025-12-20 19:39:35 | INFO     | orchestrator.config  | Loaded openrouter.yaml
2025-12-20 19:39:35 | INFO     | orchestrator.orchestrator | Orchestrator initialized
2025-12-20 19:39:35 | INFO     | app                  | Flask application initialized successfully
2025-12-20 19:39:35 | INFO     | multiagent.app       | Flask application created successfully
2025-12-20 19:39:35 | INFO     | multiagent           | ------------------------------------------------------------
2025-12-20 19:39:35 | INFO     | multiagent           | Starting Flask server on http://0.0.0.0:5000
2025-12-20 19:39:35 | INFO     | multiagent           | Debug mode: True
2025-12-20 19:39:35 | INFO     | multiagent           | ------------------------------------------------------------
2025-12-20 19:39:35 | WARNING  | werkzeug             |  * Debugger is active!
2025-12-20 19:40:18 | INFO     | multiagent           | Received SIGINT signal, initiating graceful shutdown...
2025-12-20 19:40:18 | INFO     | multiagent.cleanup   | Performing cleanup tasks...
2025-12-20 19:40:18 | INFO     | multiagent.cleanup   | Cleanup completed successfully
2025-12-20 19:40:18 | INFO     | multiagent           | Application shutdown complete
2025-12-20 19:40:18 | INFO     | multiagent.cleanup   | Performing cleanup tasks...
2025-12-20 19:40:18 | INFO     | multiagent.cleanup   | Cleanup completed successfully
2025-12-20 19:40:18 | INFO     | multiagent           | Received SIGINT signal, initiating graceful shutdown...
2025-12-20 19:40:18 | INFO     | multiagent.cleanup   | Performing cleanup tasks...
2025-12-20 19:40:18 | INFO     | multiagent.cleanup   | Cleanup completed successfully
2025-12-20 19:40:18 | INFO     | multiagent           | Application shutdown complete
2025-12-20 19:40:18 | INFO     | multiagent.cleanup   | Performing cleanup tasks...
2025-12-20 19:40:18 | INFO     | multiagent.cleanup   | Cleanup completed successfully
2025-12-20 19:45:23 | INFO     | multiagent           | Logging initialized at level INFO
2025-12-20 19:45:23 | INFO     | multiagent           | Log files: D:\try\storage\logs\app_20251220.log
2025-12-20 19:45:23 | INFO     | multiagent           | ============================================================
2025-12-20 19:45:23 | INFO     | multiagent           | Multi-Agent Corporate System Starting
2025-12-20 19:45:23 | INFO     | multiagent           | ============================================================
2025-12-20 19:45:23 | INFO     | multiagent           | Python version: 3.13.5 (tags/v3.13.5:6cb20a2, Jun 11 2025, 16:15:46) [MSC v.1943 64 bit (AMD64)]
2025-12-20 19:45:23 | INFO     | multiagent           | Project root: D:\try
2025-12-20 19:45:23 | INFO     | multiagent           | Start time: 2025-12-20T14:15:23.297758+00:00
2025-12-20 19:45:23 | INFO     | multiagent.config    | Configuration validated successfully
2025-12-20 19:45:23 | INFO     | multiagent.config    | Environment: development
2025-12-20 19:45:23 | INFO     | multiagent.config    | Debug mode: True
2025-12-20 19:45:23 | INFO     | multiagent.startup   | Performing startup health checks...
2025-12-20 19:45:24 | INFO     | multiagent.startup   | [OK] Supabase connection successful
2025-12-20 19:45:24 | INFO     | multiagent.startup   | [OK] OpenRouter API key valid
2025-12-20 19:45:24 | INFO     | multiagent.startup   | [OK] Storage directory writable
2025-12-20 19:45:24 | INFO     | multiagent.startup   | [INFO] SMTP not configured (notifications disabled)
2025-12-20 19:45:24 | INFO     | multiagent.startup   | All startup checks passed
2025-12-20 19:45:24 | WARNING  | app                  | Initializing MockSupabaseAuth for DEV_MODE
2025-12-20 19:45:24 | INFO     | app.auth             | Mock Supabase auth client initialized (DEV MODE)
2025-12-20 19:45:24 | INFO     | app.auth             | Loaded mock DB from storage/mock_db.json
2025-12-20 19:45:25 | INFO     | orchestrator.llm_client | OpenRouter client initialized
2025-12-20 19:45:25 | INFO     | orchestrator.tools.notifier | SMTP notifier disabled (no configuration)
2025-12-20 19:45:25 | INFO     | orchestrator.config  | Loading config from: D:\try\config
2025-12-20 19:45:25 | INFO     | orchestrator.config  | Loaded agents.yaml
2025-12-20 19:45:25 | INFO     | orchestrator.config  | Loaded openrouter.yaml
2025-12-20 19:45:25 | INFO     | orchestrator.orchestrator | Orchestrator initialized
2025-12-20 19:45:25 | INFO     | app                  | Flask application initialized successfully
2025-12-20 19:45:25 | INFO     | multiagent.app       | Flask application created successfully
2025-12-20 19:45:25 | INFO     | multiagent           | ------------------------------------------------------------
2025-12-20 19:45:25 | INFO     | multiagent           | Starting Flask server on http://0.0.0.0:5000
2025-12-20 19:45:25 | INFO     | multiagent           | Debug mode: True
2025-12-20 19:45:25 | INFO     | multiagent           | ------------------------------------------------------------
2025-12-20 19:45:25 | INFO     | multiagent           | Logging initialized at level INFO
2025-12-20 19:45:25 | INFO     | multiagent           | Log files: D:\try\storage\logs\app_20251220.log
2025-12-20 19:45:25 | INFO     | multiagent           | ============================================================
2025-12-20 19:45:25 | INFO     | multiagent           | Multi-Agent Corporate System Starting
2025-12-20 19:45:25 | INFO     | multiagent           | ============================================================
2025-12-20 19:45:25 | INFO     | multiagent           | Python version: 3.13.5 (tags/v3.13.5:6cb20a2, Jun 11 2025, 16:15:46) [MSC v.1943 64 bit (AMD64)]
2025-12-20 19:45:25 | INFO     | multiagent           | Project root: D:\try
2025-12-20 19:45:25 | INFO     | multiagent           | Start time: 2025-12-20T14:15:25.273990+00:00
2025-12-20 19:45:25 | INFO     | multiagent.config    | Configuration validated successfully
2025-12-20 19:45:25 | INFO     | multiagent.config    | Environment: development
2025-12-20 19:45:25 | INFO     | multiagent.config    | Debug mode: True
2025-12-20 19:45:25 | INFO     | multiagent.startup   | Performing startup health checks...
2025-12-20 19:45:25 | INFO     | multiagent.startup   | [OK] Supabase connection successful
2025-12-20 19:45:27 | INFO     | multiagent.startup   | [OK] OpenRouter API key valid
2025-12-20 19:45:27 | INFO     | multiagent.startup   | [OK] Storage directory writable
2025-12-20 19:45:27 | INFO     | multiagent.startup   | [INFO] SMTP not configured (notifications disabled)
2025-12-20 19:45:27 | INFO     | multiagent.startup   | All startup checks passed
2025-12-20 19:45:27 | WARNING  | app                  | Initializing MockSupabaseAuth for DEV_MODE
2025-12-20 19:45:27 | INFO     | app.auth             | Mock Supabase auth client initialized (DEV MODE)
2025-12-20 19:45:27 | INFO     | app.auth             | Loaded mock DB from storage/mock_db.json
2025-12-20 19:45:27 | INFO     | orchestrator.llm_client | OpenRouter client initialized
2025-12-20 19:45:27 | INFO     | orchestrator.tools.notifier | SMTP notifier disabled (no configuration)
2025-12-20 19:45:27 | INFO     | orchestrator.config  | Loading config from: D:\try\config
2025-12-20 19:45:27 | INFO     | orchestrator.config  | Loaded agents.yaml
2025-12-20 19:45:27 | INFO     | orchestrator.config  | Loaded openrouter.yaml
2025-12-20 19:45:27 | INFO     | orchestrator.orchestrator | Orchestrator initialized
2025-12-20 19:45:27 | INFO     | app                  | Flask application initialized successfully
2025-12-20 19:45:27 | INFO     | multiagent.app       | Flask application created successfully
2025-12-20 19:45:27 | INFO     | multiagent           | ------------------------------------------------------------
2025-12-20 19:45:27 | INFO     | multiagent           | Starting Flask server on http://0.0.0.0:5000
2025-12-20 19:45:27 | INFO     | multiagent           | Debug mode: True
2025-12-20 19:45:27 | INFO     | multiagent           | ------------------------------------------------------------
2025-12-20 19:45:27 | WARNING  | werkzeug             |  * Debugger is active!
2025-12-20 19:46:56 | INFO     | multiagent           | Received SIGINT signal, initiating graceful shutdown...
2025-12-20 19:46:56 | INFO     | multiagent.cleanup   | Performing cleanup tasks...
2025-12-20 19:46:56 | INFO     | multiagent.cleanup   | Cleanup completed successfully
2025-12-20 19:46:56 | INFO     | multiagent           | Application shutdown complete
2025-12-20 19:46:56 | INFO     | multiagent.cleanup   | Performing cleanup tasks...
2025-12-20 19:46:56 | INFO     | multiagent.cleanup   | Cleanup completed successfully
2025-12-20 19:46:56 | INFO     | multiagent           | Received SIGINT signal, initiating graceful shutdown...
2025-12-20 19:46:56 | INFO     | multiagent.cleanup   | Performing cleanup tasks...
2025-12-20 19:46:56 | INFO     | multiagent.cleanup   | Cleanup completed successfully
2025-12-20 19:46:56 | INFO     | multiagent           | Application shutdown complete
2025-12-20 19:46:56 | INFO     | multiagent.cleanup   | Performing cleanup tasks...
2025-12-20 19:46:56 | INFO     | multiagent.cleanup   | Cleanup completed successfully
2025-12-20 19:49:18 | INFO     | multiagent           | Logging initialized at level INFO
2025-12-20 19:49:18 | INFO     | multiagent           | Log files: D:\try\storage\logs\app_20251220.log
2025-12-20 19:49:18 | INFO     | multiagent           | ============================================================
2025-12-20 19:49:18 | INFO     | multiagent           | Multi-Agent Corporate System Starting
2025-12-20 19:49:18 | INFO     | multiagent           | ============================================================
2025-12-20 19:49:18 | INFO     | multiagent           | Python version: 3.13.5 (tags/v3.13.5:6cb20a2, Jun 11 2025, 16:15:46) [MSC v.1943 64 bit (AMD64)]
2025-12-20 19:49:18 | INFO     | multiagent           | Project root: D:\try
2025-12-20 19:49:18 | INFO     | multiagent           | Start time: 2025-12-20T14:19:18.384077+00:00
2025-12-20 19:49:18 | INFO     | multiagent.config    | Configuration validated successfully
2025-12-20 19:49:18 | INFO     | multiagent.config    | Environment: development
2025-12-20 19:49:18 | INFO     | multiagent.config    | Debug mode: True
2025-12-20 19:49:18 | INFO     | multiagent.startup   | Performing startup health checks...
2025-12-20 19:49:19 | INFO     | multiagent.startup   | [OK] Supabase connection successful
2025-12-20 19:49:19 | INFO     | multiagent.startup   | [OK] OpenRouter API key valid
2025-12-20 19:49:19 | INFO     | multiagent.startup   | [OK] Storage directory writable
2025-12-20 19:49:19 | INFO     | multiagent.startup   | [INFO] SMTP not configured (notifications disabled)
2025-12-20 19:49:19 | INFO     | multiagent.startup   | All startup checks passed
2025-12-20 19:49:19 | WARNING  | app                  | Initializing MockSupabaseAuth for DEV_MODE
2025-12-20 19:49:19 | INFO     | app.auth             | Mock Supabase auth client initialized (DEV MODE)
2025-12-20 19:49:19 | INFO     | app.auth             | Loaded mock DB from storage/mock_db.json
2025-12-20 19:49:20 | INFO     | orchestrator.llm_client | OpenRouter client initialized
2025-12-20 19:49:20 | INFO     | orchestrator.tools.notifier | SMTP notifier disabled (no configuration)
2025-12-20 19:49:20 | INFO     | orchestrator.config  | Loading config from: D:\try\config
2025-12-20 19:49:20 | INFO     | orchestrator.config  | Loaded agents.yaml
2025-12-20 19:49:20 | INFO     | orchestrator.config  | Loaded openrouter.yaml
2025-12-20 19:49:20 | INFO     | orchestrator.orchestrator | Orchestrator initialized
2025-12-20 19:49:20 | INFO     | app                  | Flask application initialized successfully
2025-12-20 19:49:20 | INFO     | multiagent.app       | Flask application created successfully
2025-12-20 19:49:20 | INFO     | multiagent           | ------------------------------------------------------------
2025-12-20 19:49:20 | INFO     | multiagent           | Starting Flask server on http://0.0.0.0:5000
2025-12-20 19:49:20 | INFO     | multiagent           | Debug mode: True
2025-12-20 19:49:20 | INFO     | multiagent           | ------------------------------------------------------------
2025-12-20 19:49:20 | INFO     | multiagent           | Logging initialized at level INFO
2025-12-20 19:49:20 | INFO     | multiagent           | Log files: D:\try\storage\logs\app_20251220.log
2025-12-20 19:49:20 | INFO     | multiagent           | ============================================================
2025-12-20 19:49:20 | INFO     | multiagent           | Multi-Agent Corporate System Starting
2025-12-20 19:49:20 | INFO     | multiagent           | ============================================================
2025-12-20 19:49:20 | INFO     | multiagent           | Python version: 3.13.5 (tags/v3.13.5:6cb20a2, Jun 11 2025, 16:15:46) [MSC v.1943 64 bit (AMD64)]
2025-12-20 19:49:20 | INFO     | multiagent           | Project root: D:\try
2025-12-20 19:49:20 | INFO     | multiagent           | Start time: 2025-12-20T14:19:20.296591+00:00
2025-12-20 19:49:20 | INFO     | multiagent.config    | Configuration validated successfully
2025-12-20 19:49:20 | INFO     | multiagent.config    | Environment: development
2025-12-20 19:49:20 | INFO     | multiagent.config    | Debug mode: True
2025-12-20 19:49:20 | INFO     | multiagent.startup   | Performing startup health checks...
2025-12-20 19:49:21 | INFO     | multiagent.startup   | [OK] Supabase connection successful
2025-12-20 19:49:21 | INFO     | multiagent.startup   | [OK] OpenRouter API key valid
2025-12-20 19:49:21 | INFO     | multiagent.startup   | [OK] Storage directory writable
2025-12-20 19:49:21 | INFO     | multiagent.startup   | [INFO] SMTP not configured (notifications disabled)
2025-12-20 19:49:21 | INFO     | multiagent.startup   | All startup checks passed
2025-12-20 19:49:21 | WARNING  | app                  | Initializing MockSupabaseAuth for DEV_MODE
2025-12-20 19:49:21 | INFO     | app.auth             | Mock Supabase auth client initialized (DEV MODE)
2025-12-20 19:49:21 | INFO     | app.auth             | Loaded mock DB from storage/mock_db.json
2025-12-20 19:49:22 | INFO     | orchestrator.llm_client | OpenRouter client initialized
2025-12-20 19:49:22 | INFO     | orchestrator.tools.notifier | SMTP notifier disabled (no configuration)
2025-12-20 19:49:22 | INFO     | orchestrator.config  | Loading config from: D:\try\config
2025-12-20 19:49:22 | INFO     | orchestrator.config  | Loaded agents.yaml
2025-12-20 19:49:22 | INFO     | orchestrator.config  | Loaded openrouter.yaml
2025-12-20 19:49:22 | INFO     | orchestrator.orchestrator | Orchestrator initialized
2025-12-20 19:49:22 | INFO     | app                  | Flask application initialized successfully
2025-12-20 19:49:22 | INFO     | multiagent.app       | Flask application created successfully
2025-12-20 19:49:22 | INFO     | multiagent           | ------------------------------------------------------------
2025-12-20 19:49:22 | INFO     | multiagent           | Starting Flask server on http://0.0.0.0:5000
2025-12-20 19:49:22 | INFO     | multiagent           | Debug mode: True
2025-12-20 19:49:22 | INFO     | multiagent           | ------------------------------------------------------------
2025-12-20 19:49:22 | WARNING  | werkzeug             |  * Debugger is active!
2025-12-20 19:52:47 | INFO     | multiagent           | Received SIGINT signal, initiating graceful shutdown...
2025-12-20 19:52:47 | INFO     | multiagent.cleanup   | Performing cleanup tasks...
2025-12-20 19:52:47 | INFO     | multiagent.cleanup   | Cleanup completed successfully
2025-12-20 19:52:47 | INFO     | multiagent           | Application shutdown complete
2025-12-20 19:52:47 | INFO     | multiagent.cleanup   | Performing cleanup tasks...
2025-12-20 19:52:47 | INFO     | multiagent.cleanup   | Cleanup completed successfully
2025-12-20 19:52:47 | INFO     | multiagent           | Received SIGINT signal, initiating graceful shutdown...
2025-12-20 19:52:47 | INFO     | multiagent.cleanup   | Performing cleanup tasks...
2025-12-20 19:52:47 | INFO     | multiagent.cleanup   | Cleanup completed successfully
2025-12-20 19:52:47 | INFO     | multiagent           | Application shutdown complete
2025-12-20 19:52:47 | INFO     | multiagent.cleanup   | Performing cleanup tasks...
2025-12-20 19:52:47 | INFO     | multiagent.cleanup   | Cleanup completed successfully
2025-12-20 19:56:19 | INFO     | multiagent           | Logging initialized at level INFO
2025-12-20 19:56:19 | INFO     | multiagent           | Log files: D:\try\storage\logs\app_20251220.log
2025-12-20 19:56:19 | INFO     | multiagent           | ============================================================
2025-12-20 19:56:19 | INFO     | multiagent           | Multi-Agent Corporate System Starting
2025-12-20 19:56:19 | INFO     | multiagent           | ============================================================
2025-12-20 19:56:19 | INFO     | multiagent           | Python version: 3.13.5 (tags/v3.13.5:6cb20a2, Jun 11 2025, 16:15:46) [MSC v.1943 64 bit (AMD64)]
2025-12-20 19:56:19 | INFO     | multiagent           | Project root: D:\try
2025-12-20 19:56:19 | INFO     | multiagent           | Start time: 2025-12-20T14:26:19.405647+00:00
2025-12-20 19:56:19 | INFO     | multiagent.config    | Configuration validated successfully
2025-12-20 19:56:19 | INFO     | multiagent.config    | Environment: development
2025-12-20 19:56:19 | INFO     | multiagent.config    | Debug mode: True
2025-12-20 19:56:19 | INFO     | multiagent.startup   | Performing startup health checks...
2025-12-20 19:56:20 | INFO     | multiagent.startup   | [OK] Supabase connection successful
2025-12-20 19:56:20 | INFO     | multiagent.startup   | [OK] OpenRouter API key valid
2025-12-20 19:56:20 | INFO     | multiagent.startup   | [OK] Storage directory writable
2025-12-20 19:56:20 | INFO     | multiagent.startup   | [INFO] SMTP not configured (notifications disabled)
2025-12-20 19:56:20 | INFO     | multiagent.startup   | All startup checks passed
2025-12-20 19:56:21 | WARNING  | app                  | Initializing MockSupabaseAuth for DEV_MODE
2025-12-20 19:56:21 | INFO     | app.auth             | Mock Supabase auth client initialized (DEV MODE)
2025-12-20 19:56:21 | INFO     | app.auth             | Loaded mock DB from storage/mock_db.json
2025-12-20 19:56:21 | INFO     | orchestrator.llm_client | OpenRouter client initialized
2025-12-20 19:56:21 | INFO     | orchestrator.tools.notifier | SMTP notifier disabled (no configuration)
2025-12-20 19:56:21 | INFO     | orchestrator.config  | Loading config from: D:\try\config
2025-12-20 19:56:21 | INFO     | orchestrator.config  | Loaded agents.yaml
2025-12-20 19:56:21 | INFO     | orchestrator.config  | Loaded openrouter.yaml
2025-12-20 19:56:21 | INFO     | orchestrator.orchestrator | Orchestrator initialized
2025-12-20 19:56:21 | INFO     | app                  | Flask application initialized successfully
2025-12-20 19:56:21 | INFO     | multiagent.app       | Flask application created successfully
2025-12-20 19:56:21 | INFO     | multiagent           | ------------------------------------------------------------
2025-12-20 19:56:21 | INFO     | multiagent           | Starting Flask server on http://0.0.0.0:5000
2025-12-20 19:56:21 | INFO     | multiagent           | Debug mode: True
2025-12-20 19:56:21 | INFO     | multiagent           | ------------------------------------------------------------
2025-12-20 19:56:21 | INFO     | multiagent           | Logging initialized at level INFO
2025-12-20 19:56:21 | INFO     | multiagent           | Log files: D:\try\storage\logs\app_20251220.log
2025-12-20 19:56:21 | INFO     | multiagent           | ============================================================
2025-12-20 19:56:21 | INFO     | multiagent           | Multi-Agent Corporate System Starting
2025-12-20 19:56:21 | INFO     | multiagent           | ============================================================
2025-12-20 19:56:21 | INFO     | multiagent           | Python version: 3.13.5 (tags/v3.13.5:6cb20a2, Jun 11 2025, 16:15:46) [MSC v.1943 64 bit (AMD64)]
2025-12-20 19:56:21 | INFO     | multiagent           | Project root: D:\try
2025-12-20 19:56:21 | INFO     | multiagent           | Start time: 2025-12-20T14:26:21.420708+00:00
2025-12-20 19:56:21 | INFO     | multiagent.config    | Configuration validated successfully
2025-12-20 19:56:21 | INFO     | multiagent.config    | Environment: development
2025-12-20 19:56:21 | INFO     | multiagent.config    | Debug mode: True
2025-12-20 19:56:21 | INFO     | multiagent.startup   | Performing startup health checks...
2025-12-20 19:56:22 | INFO     | multiagent.startup   | [OK] Supabase connection successful
2025-12-20 19:56:22 | INFO     | multiagent.startup   | [OK] OpenRouter API key valid
2025-12-20 19:56:22 | INFO     | multiagent.startup   | [OK] Storage directory writable
2025-12-20 19:56:22 | INFO     | multiagent.startup   | [INFO] SMTP not configured (notifications disabled)
2025-12-20 19:56:22 | INFO     | multiagent.startup   | All startup checks passed
2025-12-20 19:56:22 | WARNING  | app                  | Initializing MockSupabaseAuth for DEV_MODE
2025-12-20 19:56:22 | INFO     | app.auth             | Mock Supabase auth client initialized (DEV MODE)
2025-12-20 19:56:22 | INFO     | app.auth             | Loaded mock DB from storage/mock_db.json
2025-12-20 19:56:23 | INFO     | orchestrator.llm_client | OpenRouter client initialized
2025-12-20 19:56:23 | INFO     | orchestrator.tools.notifier | SMTP notifier disabled (no configuration)
2025-12-20 19:56:23 | INFO     | orchestrator.config  | Loading config from: D:\try\config
2025-12-20 19:56:23 | INFO     | orchestrator.config  | Loaded agents.yaml
